DateTime,Temp (deg),EC@25 (uS/cm),SensorID
14/03/2022 3:00,22.21,25766,Odyssey15003
14/03/2022 3:00,21.17,1395,Odyssey15014
14/03/2022 3:00,21.04,1122,Odyssey15013
14/03/2022 2:59,22.52,20198,Odyssey14999
14/03/2022 2:37,19.56,22204,Odyssey15000
14/03/2022 2:00,20.46,1713,Odyssey15016
14/03/2022 2:00,21.45,1426,Odyssey15014
14/03/2022 2:00,21.27,1132,Odyssey15013
14/03/2022 2:00,21.97,3245,Odyssey15002
14/03/2022 2:00,21.45,1426,Odyssey15014
14/03/2022 2:00,22.42,25489,Odyssey15003
14/03/2022 1:59,22.49,20166,Odyssey14999
14/03/2022 1:37,19.81,22328,Odyssey15000
14/03/2022 1:00,21.52,1146,Odyssey15013
14/03/2022 1:00,21.85,1464,Odyssey15014
14/03/2022 1:00,22.73,26711,Odyssey15003
14/03/2022 1:00,20.42,1703,Odyssey15016
14/03/2022 1:00,21.85,1464,Odyssey15014
14/03/2022 1:00,22.28,3276,Odyssey15002
14/03/2022 0:59,22.57,20198,Odyssey14999
14/03/2022 0:37,20.15,22419,Odyssey15000
13/03/2022 23:59,22.67,20680,Odyssey14999
13/03/2022 23:59,23,26826,Odyssey15003
13/03/2022 23:59,22.55,3307,Odyssey15002
13/03/2022 23:59,22.27,1506,Odyssey15014
13/03/2022 23:59,21.76,1156,Odyssey15013
13/03/2022 23:59,22.27,1506,Odyssey15014
13/03/2022 23:59,20.57,1711,Odyssey15016
13/03/2022 23:37,20.4,22605,Odyssey15000
13/03/2022 23:00,22.8,3336,Odyssey15002
13/03/2022 23:00,22.72,1554,Odyssey15014
13/03/2022 23:00,20.67,1713,Odyssey15016
13/03/2022 23:00,23.42,26293,Odyssey15003
13/03/2022 23:00,22.72,1554,Odyssey15014
13/03/2022 23:00,22.04,1170,Odyssey15013
13/03/2022 22:59,22.81,20668,Odyssey14999
13/03/2022 22:37,20.61,22405,Odyssey15000
13/03/2022 22:00,20.79,1721,Odyssey15016
13/03/2022 22:00,23.27,1616,Odyssey15014
13/03/2022 22:00,22.27,1177,Odyssey15013
13/03/2022 22:00,23.07,3377,Odyssey15002
13/03/2022 22:00,23.27,1616,Odyssey15014
13/03/2022 22:00,24.16,26125,Odyssey15003
13/03/2022 21:59,23.02,20577,Odyssey14999
13/03/2022 21:37,20.84,22072,Odyssey15000
13/03/2022 21:00,22.85,1201,Odyssey15013
13/03/2022 21:00,24.05,1701,Odyssey15014
13/03/2022 21:00,25.38,27297,Odyssey15003
13/03/2022 21:00,20.85,1723,Odyssey15016
13/03/2022 21:00,24.05,1701,Odyssey15014
13/03/2022 21:00,23.34,3392,Odyssey15002
13/03/2022 20:59,22.7,20459,Odyssey14999
13/03/2022 20:37,22.07,22645,Odyssey15000
13/03/2022 20:00,26.68,27722,Odyssey15003
13/03/2022 20:00,25,1814,Odyssey15014
13/03/2022 20:00,23.8,3458,Odyssey15002
13/03/2022 20:00,23.08,1215,Odyssey15013
13/03/2022 20:00,25,1814,Odyssey15014
13/03/2022 20:00,20.82,1713,Odyssey15016
13/03/2022 19:59,22.14,20154,Odyssey14999
13/03/2022 19:37,22.56,23100,Odyssey15000
13/03/2022 19:00,24.17,3493,Odyssey15002
13/03/2022 19:00,26.14,1851,Odyssey15014
13/03/2022 19:00,20.89,1694,Odyssey15016
13/03/2022 19:00,27.94,28098,Odyssey15003
13/03/2022 19:00,26.14,1851,Odyssey15014
13/03/2022 19:00,23.2,1208,Odyssey15013
13/03/2022 18:59,22.63,20105,Odyssey14999
13/03/2022 18:37,21.92,22413,Odyssey15000
13/03/2022 18:00,21.35,1716,Odyssey15016
13/03/2022 18:00,26.96,1845,Odyssey15014
13/03/2022 18:00,22.17,1149,Odyssey15013
13/03/2022 18:00,24.48,3514,Odyssey15002
13/03/2022 18:00,26.96,1845,Odyssey15014
13/03/2022 18:00,28.81,28612,Odyssey15003
13/03/2022 17:59,22.36,20093,Odyssey14999
13/03/2022 17:37,22.28,22566,Odyssey15000
13/03/2022 17:00,22.05,1139,Odyssey15013
13/03/2022 17:00,26.65,1797,Odyssey15014
13/03/2022 17:00,29.06,29049,Odyssey15003
13/03/2022 17:00,21.57,1718,Odyssey15016
13/03/2022 17:00,26.65,1797,Odyssey15014
13/03/2022 17:00,24.06,3439,Odyssey15002
13/03/2022 16:59,22.09,19959,Odyssey14999
13/03/2022 16:37,21.1,22221,Odyssey15000
13/03/2022 16:00,29.14,28963,Odyssey15003
13/03/2022 16:00,25.85,1705,Odyssey15014
13/03/2022 16:00,23.04,3311,Odyssey15002
13/03/2022 16:00,22.46,1125,Odyssey15013
13/03/2022 16:00,25.85,1705,Odyssey15014
13/03/2022 16:00,21.4,1689,Odyssey15016
13/03/2022 15:59,22.16,19921,Odyssey14999
13/03/2022 15:37,20.17,21934,Odyssey15000
13/03/2022 15:00,21.35,3141,Odyssey15002
13/03/2022 15:00,24.56,1619,Odyssey15014
13/03/2022 15:00,21.01,1661,Odyssey15016
13/03/2022 15:00,28.2,27351,Odyssey15003
13/03/2022 15:00,24.56,1619,Odyssey15014
13/03/2022 15:00,21.45,1104,Odyssey15013
13/03/2022 14:59,21.57,19696,Odyssey14999
13/03/2022 14:37,20.55,21869,Odyssey15000
13/03/2022 14:00,20.4,1634,Odyssey15016
13/03/2022 14:00,22.71,1450,Odyssey15014
13/03/2022 14:00,21.3,1063,Odyssey15013
13/03/2022 14:00,20.1,3071,Odyssey15002
13/03/2022 14:00,22.71,1450,Odyssey15014
13/03/2022 14:00,26.03,25981,Odyssey15003
13/03/2022 13:59,21.22,19580,Odyssey14999
13/03/2022 13:37,18.33,21548,Odyssey15000
13/03/2022 13:00,21.28,1045,Odyssey15013
13/03/2022 13:00,21.16,1322,Odyssey15014
13/03/2022 13:00,24.96,24859,Odyssey15003
13/03/2022 13:00,19.91,1614,Odyssey15016
13/03/2022 13:00,21.16,1322,Odyssey15014
13/03/2022 13:00,19.8,3030,Odyssey15002
13/03/2022 12:59,21.09,19452,Odyssey14999
13/03/2022 12:37,18.66,21522,Odyssey15000
13/03/2022 12:00,21.58,24494,Odyssey15003
13/03/2022 12:00,19.63,1210,Odyssey15014
13/03/2022 12:00,19.4,3005,Odyssey15002
13/03/2022 12:00,19.8,1031,Odyssey15013
13/03/2022 12:00,19.63,1210,Odyssey15014
13/03/2022 12:00,19.44,1609,Odyssey15016
13/03/2022 11:59,20.78,19840,Odyssey14999
13/03/2022 11:37,17.84,21339,Odyssey15000
13/03/2022 11:00,18.88,2989,Odyssey15002
13/03/2022 11:00,18.32,1157,Odyssey15014
13/03/2022 11:00,19.13,1612,Odyssey15016
13/03/2022 11:00,20.17,23247,Odyssey15003
13/03/2022 11:00,18.32,1157,Odyssey15014
13/03/2022 11:00,18.94,1004,Odyssey15013
13/03/2022 10:59,20.72,19773,Odyssey14999
13/03/2022 10:37,17.05,21207,Odyssey15000
13/03/2022 10:00,18.96,1604,Odyssey15016
13/03/2022 10:00,17.25,1150,Odyssey15014
13/03/2022 10:00,18.49,997,Odyssey15013
13/03/2022 10:00,18.59,2970,Odyssey15002
13/03/2022 10:00,17.25,1150,Odyssey15014
13/03/2022 10:00,19.17,23956,Odyssey15003
13/03/2022 9:59,20.49,19791,Odyssey14999
13/03/2022 9:37,16.89,21148,Odyssey15000
13/03/2022 9:00,18.14,1007,Odyssey15013
13/03/2022 9:00,16.85,1161,Odyssey15014
13/03/2022 9:00,18.21,23989,Odyssey15003
13/03/2022 9:00,18.85,1597,Odyssey15016
13/03/2022 9:00,16.85,1161,Odyssey15014
13/03/2022 9:00,18.31,2963,Odyssey15002
13/03/2022 8:59,20.47,19817,Odyssey14999
13/03/2022 8:37,16.55,21097,Odyssey15000
13/03/2022 8:00,17.81,23713,Odyssey15003
13/03/2022 8:00,16.77,1150,Odyssey15014
13/03/2022 8:00,18.31,2941,Odyssey15002
13/03/2022 8:00,18.1,997,Odyssey15013
13/03/2022 8:00,16.77,1150,Odyssey15014
13/03/2022 8:00,18.89,1594,Odyssey15016
13/03/2022 7:59,20.47,19719,Odyssey14999
13/03/2022 7:37,16.59,21097,Odyssey15000
13/03/2022 7:00,18.44,2944,Odyssey15002
13/03/2022 7:00,16.97,1154,Odyssey15014
13/03/2022 7:00,18.95,1594,Odyssey15016
13/03/2022 7:00,17.86,23591,Odyssey15003
13/03/2022 7:00,16.97,1154,Odyssey15014
13/03/2022 7:00,18.2,997,Odyssey15013
13/03/2022 6:59,20.55,19677,Odyssey14999
13/03/2022 6:37,16.69,21140,Odyssey15000
13/03/2022 6:00,19.02,1597,Odyssey15016
13/03/2022 6:00,17.22,1168,Odyssey15014
13/03/2022 6:00,18.3,1000,Odyssey15013
13/03/2022 6:00,18.59,2944,Odyssey15002
13/03/2022 6:00,17.22,1168,Odyssey15014
13/03/2022 6:00,18,23877,Odyssey15003
13/03/2022 5:59,20.64,19450,Odyssey14999
13/03/2022 5:37,16.79,21176,Odyssey15000
13/03/2022 5:00,18.42,1004,Odyssey15013
13/03/2022 5:00,17.53,1179,Odyssey15014
13/03/2022 5:00,18.24,23457,Odyssey15003
13/03/2022 5:00,19.08,1599,Odyssey15016
13/03/2022 5:00,17.53,1179,Odyssey15014
13/03/2022 5:00,18.7,2944,Odyssey15002
13/03/2022 4:59,20.78,19459,Odyssey14999
13/03/2022 4:37,16.94,21230,Odyssey15000
13/03/2022 4:00,18.48,23769,Odyssey15003
13/03/2022 4:00,17.83,1189,Odyssey15014
13/03/2022 4:00,18.83,2941,Odyssey15002
13/03/2022 4:00,18.53,1011,Odyssey15013
13/03/2022 4:00,17.83,1189,Odyssey15014
13/03/2022 4:00,19.18,1607,Odyssey15016
13/03/2022 3:59,20.86,19385,Odyssey14999
13/03/2022 3:37,17.09,21323,Odyssey15000
13/03/2022 3:00,18.99,2944,Odyssey15002
13/03/2022 3:00,18.18,1207,Odyssey15014
13/03/2022 3:00,19.24,1612,Odyssey15016
13/03/2022 3:00,18.39,23713,Odyssey15003
13/03/2022 3:00,18.18,1207,Odyssey15014
13/03/2022 3:00,18.66,1011,Odyssey15013
13/03/2022 2:59,20.9,19331,Odyssey14999
13/03/2022 2:37,17.23,21382,Odyssey15000
13/03/2022 2:00,19.27,1609,Odyssey15016
13/03/2022 2:00,18.53,1228,Odyssey15014
13/03/2022 2:00,18.81,1011,Odyssey15013
13/03/2022 2:00,19.17,2954,Odyssey15002
13/03/2022 2:00,18.53,1228,Odyssey15014
13/03/2022 2:00,18.74,23815,Odyssey15003
13/03/2022 1:59,20.57,18485,Odyssey14999
13/03/2022 1:37,17.22,21351,Odyssey15000
13/03/2022 1:00,18.99,1011,Odyssey15013
13/03/2022 1:00,18.92,1259,Odyssey15014
13/03/2022 1:00,19.09,23535,Odyssey15003
13/03/2022 1:00,19.29,1604,Odyssey15016
13/03/2022 1:00,18.92,1259,Odyssey15014
13/03/2022 1:00,19.34,2957,Odyssey15002
13/03/2022 0:59,20.44,16201,Odyssey14999
13/03/2022 0:37,17.14,21308,Odyssey15000
12/03/2022 23:59,20.71,15521,Odyssey14999
12/03/2022 23:59,19.49,23509,Odyssey15003
12/03/2022 23:59,19.56,2963,Odyssey15002
12/03/2022 23:59,19.39,1291,Odyssey15014
12/03/2022 23:59,19.2,1028,Odyssey15013
12/03/2022 23:59,19.39,1291,Odyssey15014
12/03/2022 23:59,19.24,1597,Odyssey15016
12/03/2022 23:37,17.17,21289,Odyssey15000
12/03/2022 23:00,19.82,2976,Odyssey15002
12/03/2022 23:00,19.87,1336,Odyssey15014
12/03/2022 23:00,19.27,1594,Odyssey15016
12/03/2022 23:00,20.03,23631,Odyssey15003
12/03/2022 23:00,19.87,1336,Odyssey15014
12/03/2022 23:00,19.33,1031,Odyssey15013
12/03/2022 22:59,21.3,16338,Odyssey14999
12/03/2022 22:37,17.34,21342,Odyssey15000
12/03/2022 22:00,19.33,1594,Odyssey15016
12/03/2022 22:00,20.41,1384,Odyssey15014
12/03/2022 22:00,19.38,1031,Odyssey15013
12/03/2022 22:00,20.19,2995,Odyssey15002
12/03/2022 22:00,20.41,1384,Odyssey15014
12/03/2022 22:00,20.7,23552,Odyssey15003
12/03/2022 21:59,21.79,16419,Odyssey14999
12/03/2022 21:37,17.55,21418,Odyssey15000
12/03/2022 21:00,19.5,1028,Odyssey15013
12/03/2022 21:00,21.05,1443,Odyssey15014
12/03/2022 21:00,21.35,23703,Odyssey15003
12/03/2022 21:00,19.37,1597,Odyssey15016
12/03/2022 21:00,21.05,1443,Odyssey15014
12/03/2022 21:00,20.71,3033,Odyssey15002
12/03/2022 20:59,22.38,16555,Odyssey14999
12/03/2022 20:37,17.84,21517,Odyssey15000
12/03/2022 20:00,22.09,23798,Odyssey15003
12/03/2022 20:00,21.92,1526,Odyssey15014
12/03/2022 20:00,21.28,3084,Odyssey15002
12/03/2022 20:00,19.67,1028,Odyssey15013
12/03/2022 20:00,21.92,1526,Odyssey15014
12/03/2022 20:00,19.36,1592,Odyssey15016
12/03/2022 19:59,23.05,16662,Odyssey14999
12/03/2022 19:37,18.27,21663,Odyssey15000
12/03/2022 19:00,21.88,3150,Odyssey15002
12/03/2022 19:00,23.07,1626,Odyssey15014
12/03/2022 19:00,19.37,1589,Odyssey15016
12/03/2022 19:00,22.94,24743,Odyssey15003
12/03/2022 19:00,23.07,1626,Odyssey15014
12/03/2022 19:00,20.01,1045,Odyssey15013
12/03/2022 18:59,23.77,16498,Odyssey14999
12/03/2022 18:37,18.64,21649,Odyssey15000
12/03/2022 18:00,19.41,1584,Odyssey15016
12/03/2022 18:00,24,1994,Odyssey15014
12/03/2022 18:00,20.27,1049,Odyssey15013
12/03/2022 18:00,22.3,3197,Odyssey15002
12/03/2022 18:00,24,1994,Odyssey15014
12/03/2022 18:00,23.76,25525,Odyssey15003
12/03/2022 17:59,24.32,16653,Odyssey14999
12/03/2022 17:37,19.21,21784,Odyssey15000
12/03/2022 17:00,20.16,1038,Odyssey15013
12/03/2022 17:00,24.38,1688,Odyssey15014
12/03/2022 17:00,24.17,24919,Odyssey15003
12/03/2022 17:00,19.4,1575,Odyssey15016
12/03/2022 17:00,24.38,1688,Odyssey15014
12/03/2022 17:00,22.41,3191,Odyssey15002
12/03/2022 16:59,24.43,16518,Odyssey14999
12/03/2022 16:37,18.97,21646,Odyssey15000
12/03/2022 16:00,24.13,24995,Odyssey15003
12/03/2022 16:00,23.87,1595,Odyssey15014
12/03/2022 16:00,22.24,3156,Odyssey15002
12/03/2022 16:00,19.76,1014,Odyssey15013
12/03/2022 16:00,23.87,1595,Odyssey15014
12/03/2022 16:00,19.33,1567,Odyssey15016
12/03/2022 15:59,23.94,15650,Odyssey14999
12/03/2022 15:37,19,21621,Odyssey15000
12/03/2022 15:00,21.76,3109,Odyssey15002
12/03/2022 15:00,22.75,1499,Odyssey15014
12/03/2022 15:00,19.24,1555,Odyssey15016
12/03/2022 15:00,23.06,25292,Odyssey15003
12/03/2022 15:00,22.75,1499,Odyssey15014
12/03/2022 15:00,19.11,986,Odyssey15013
12/03/2022 14:59,22.25,15294,Odyssey14999
12/03/2022 14:37,18.5,21486,Odyssey15000
12/03/2022 14:00,19.04,1545,Odyssey15016
12/03/2022 14:00,21.28,1398,Odyssey15014
12/03/2022 14:00,18.87,983,Odyssey15013
12/03/2022 14:00,21.29,3074,Odyssey15002
12/03/2022 14:00,21.28,1398,Odyssey15014
12/03/2022 14:00,21.81,24319,Odyssey15003
12/03/2022 13:59,20.89,16053,Odyssey14999
12/03/2022 13:37,17.76,21269,Odyssey15000
12/03/2022 13:00,18.2,983,Odyssey15013
12/03/2022 13:00,19.81,1311,Odyssey15014
12/03/2022 13:00,20.58,23535,Odyssey15003
12/03/2022 13:00,18.9,1534,Odyssey15016
12/03/2022 13:00,19.81,1311,Odyssey15014
12/03/2022 13:00,20.24,3008,Odyssey15002
12/03/2022 12:59,19.45,17174,Odyssey14999
12/03/2022 12:37,17.05,21024,Odyssey15000
12/03/2022 12:00,19.01,23286,Odyssey15003
12/03/2022 12:00,18.48,1242,Odyssey15014
12/03/2022 12:00,19.48,2973,Odyssey15002
12/03/2022 12:00,17.62,972,Odyssey15013
12/03/2022 12:00,18.48,1242,Odyssey15014
12/03/2022 12:00,18.62,1517,Odyssey15016
12/03/2022 11:59,17.99,17607,Odyssey14999
12/03/2022 11:37,16.58,20861,Odyssey15000
12/03/2022 11:00,18.64,2960,Odyssey15002
12/03/2022 11:00,17.01,1228,Odyssey15014
12/03/2022 11:00,18.31,1504,Odyssey15016
12/03/2022 11:00,17.88,22490,Odyssey15003
12/03/2022 11:00,17.01,1228,Odyssey15014
12/03/2022 11:00,17.7,969,Odyssey15013
12/03/2022 10:59,17.59,18487,Odyssey14999
12/03/2022 10:37,16.2,20825,Odyssey15000
12/03/2022 10:00,18.13,1502,Odyssey15016
12/03/2022 10:00,15.9,1231,Odyssey15014
12/03/2022 10:00,17.35,976,Odyssey15013
12/03/2022 10:00,17.86,2960,Odyssey15002
12/03/2022 10:00,15.9,1231,Odyssey15014
12/03/2022 10:00,16.69,22419,Odyssey15003
12/03/2022 9:59,17.56,18429,Odyssey14999
12/03/2022 9:37,16.08,20802,Odyssey15000
12/03/2022 9:00,17.17,969,Odyssey15013
12/03/2022 9:00,15.45,1235,Odyssey15014
12/03/2022 9:00,16.53,23005,Odyssey15003
12/03/2022 9:00,18.04,1492,Odyssey15016
12/03/2022 9:00,15.45,1235,Odyssey15014
12/03/2022 9:00,17.59,2957,Odyssey15002
12/03/2022 8:59,18.57,18874,Odyssey14999
12/03/2022 8:37,15.8,20715,Odyssey15000
12/03/2022 8:00,16.22,23178,Odyssey15003
12/03/2022 8:00,15.35,1214,Odyssey15014
12/03/2022 8:00,17.66,2948,Odyssey15002
12/03/2022 8:00,17.07,955,Odyssey15013
12/03/2022 8:00,15.35,1214,Odyssey15014
12/03/2022 8:00,18.08,1482,Odyssey15016
12/03/2022 7:59,19.21,19143,Odyssey14999
12/03/2022 7:37,15.91,20724,Odyssey15000
12/03/2022 7:00,17.9,2948,Odyssey15002
12/03/2022 7:00,15.55,1203,Odyssey15014
12/03/2022 7:00,18.13,1489,Odyssey15016
12/03/2022 7:00,16.7,23204,Odyssey15003
12/03/2022 7:00,15.55,1203,Odyssey15014
12/03/2022 7:00,17.21,941,Odyssey15013
12/03/2022 6:59,19.58,19201,Odyssey14999
12/03/2022 6:37,16.1,20794,Odyssey15000
12/03/2022 6:00,18.26,1499,Odyssey15016
12/03/2022 6:00,15.81,1200,Odyssey15014
12/03/2022 6:00,17.33,941,Odyssey15013
12/03/2022 6:00,18.13,2951,Odyssey15002
12/03/2022 6:00,15.81,1200,Odyssey15014
12/03/2022 6:00,16.87,23535,Odyssey15003
12/03/2022 5:59,19.73,19225,Odyssey14999
12/03/2022 5:37,16.31,20875,Odyssey15000
12/03/2022 5:00,17.5,937,Odyssey15013
12/03/2022 5:00,16.04,1196,Odyssey15014
12/03/2022 5:00,17.15,23601,Odyssey15003
12/03/2022 5:00,18.44,1509,Odyssey15016
12/03/2022 5:00,16.04,1196,Odyssey15014
12/03/2022 5:00,18.38,2963,Odyssey15002
12/03/2022 4:59,19.78,19192,Odyssey14999
12/03/2022 4:37,16.5,20962,Odyssey15000
12/03/2022 4:00,17.16,23726,Odyssey15003
12/03/2022 4:00,16.34,1193,Odyssey15014
12/03/2022 4:00,18.51,2960,Odyssey15002
12/03/2022 4:00,17.63,937,Odyssey15013
12/03/2022 4:00,16.34,1193,Odyssey15014
12/03/2022 4:00,18.55,1514,Odyssey15016
12/03/2022 3:59,19.83,19150,Odyssey14999
12/03/2022 3:37,16.65,21041,Odyssey15000
12/03/2022 3:00,18.71,2967,Odyssey15002
12/03/2022 3:00,16.55,1189,Odyssey15014
12/03/2022 3:00,18.64,1522,Odyssey15016
12/03/2022 3:00,17.4,23963,Odyssey15003
12/03/2022 3:00,16.55,1189,Odyssey15014
12/03/2022 3:00,17.77,944,Odyssey15013
12/03/2022 2:59,19.9,19424,Odyssey14999
12/03/2022 2:37,16.79,21103,Odyssey15000
12/03/2022 2:00,18.71,1522,Odyssey15016
12/03/2022 2:00,16.83,1182,Odyssey15014
12/03/2022 2:00,17.92,948,Odyssey15013
12/03/2022 2:00,18.87,2973,Odyssey15002
12/03/2022 2:00,16.83,1182,Odyssey15014
12/03/2022 2:00,17.94,24078,Odyssey15003
12/03/2022 1:59,20,19413,Odyssey14999
12/03/2022 1:37,16.95,21154,Odyssey15000
12/03/2022 1:00,18.08,948,Odyssey15013
12/03/2022 1:00,17.18,1193,Odyssey15014
12/03/2022 1:00,18.28,24511,Odyssey15003
12/03/2022 1:00,18.78,1527,Odyssey15016
12/03/2022 1:00,17.18,1193,Odyssey15014
12/03/2022 1:00,19.04,2979,Odyssey15002
12/03/2022 0:59,20.08,19438,Odyssey14999
12/03/2022 0:37,17.12,21227,Odyssey15000
11/03/2022 23:59,20.17,19336,Odyssey14999
11/03/2022 23:59,18.5,24408,Odyssey15003
11/03/2022 23:59,19.18,2989,Odyssey15002
11/03/2022 23:59,17.64,1193,Odyssey15014
11/03/2022 23:59,18.2,951,Odyssey15013
11/03/2022 23:59,17.64,1193,Odyssey15014
11/03/2022 23:59,18.83,1529,Odyssey15016
11/03/2022 23:37,17.24,21294,Odyssey15000
11/03/2022 23:00,19.32,2986,Odyssey15002
11/03/2022 23:00,18.13,1207,Odyssey15014
11/03/2022 23:00,18.87,1527,Odyssey15016
11/03/2022 23:00,18.95,24653,Odyssey15003
11/03/2022 23:00,18.13,1207,Odyssey15014
11/03/2022 23:00,18.41,951,Odyssey15013
11/03/2022 22:59,20.09,19239,Odyssey14999
11/03/2022 22:37,17.44,21348,Odyssey15000
11/03/2022 22:00,18.95,1529,Odyssey15016
11/03/2022 22:00,18.75,1238,Odyssey15014
11/03/2022 22:00,18.59,965,Odyssey15013
11/03/2022 22:00,19.48,2992,Odyssey15002
11/03/2022 22:00,18.75,1238,Odyssey15014
11/03/2022 22:00,19.3,24634,Odyssey15003
11/03/2022 21:59,20.35,18751,Odyssey14999
11/03/2022 21:37,17.66,21432,Odyssey15000
11/03/2022 21:00,18.69,972,Odyssey15013
11/03/2022 21:00,19.38,1284,Odyssey15014
11/03/2022 21:00,19.84,24710,Odyssey15003
11/03/2022 21:00,19.02,1537,Odyssey15016
11/03/2022 21:00,19.38,1284,Odyssey15014
11/03/2022 21:00,19.72,3008,Odyssey15002
11/03/2022 20:59,20.95,16796,Odyssey14999
11/03/2022 20:37,17.95,21531,Odyssey15000
11/03/2022 20:00,20.21,24813,Odyssey15003
11/03/2022 20:00,19.98,1339,Odyssey15014
11/03/2022 20:00,19.96,3011,Odyssey15002
11/03/2022 20:00,18.81,965,Odyssey15013
11/03/2022 20:00,19.98,1339,Odyssey15014
11/03/2022 20:00,19.11,1539,Odyssey15016
11/03/2022 19:59,21.3,16398,Odyssey14999
11/03/2022 19:37,18.29,21655,Odyssey15000
11/03/2022 19:00,20.17,3017,Odyssey15002
11/03/2022 19:00,20.71,1398,Odyssey15014
11/03/2022 19:00,19.15,1539,Odyssey15016
11/03/2022 19:00,20.61,25145,Odyssey15003
11/03/2022 19:00,20.71,1398,Odyssey15014
11/03/2022 19:00,19.08,976,Odyssey15013
11/03/2022 18:59,21.76,16349,Odyssey14999
11/03/2022 18:37,18.66,21779,Odyssey15000
11/03/2022 18:00,19.18,1537,Odyssey15016
11/03/2022 18:00,21.21,1454,Odyssey15014
11/03/2022 18:00,19.1,969,Odyssey15013
11/03/2022 18:00,20.37,3033,Odyssey15002
11/03/2022 18:00,21.21,1454,Odyssey15014
11/03/2022 18:00,20.92,23933,Odyssey15003
11/03/2022 17:59,22.11,16220,Odyssey14999
11/03/2022 17:37,18.67,21708,Odyssey15000
11/03/2022 17:00,19.1,958,Odyssey15013
11/03/2022 17:00,21.46,1475,Odyssey15014
11/03/2022 17:00,21.03,23963,Odyssey15003
11/03/2022 17:00,19.19,1534,Odyssey15016
11/03/2022 17:00,21.46,1475,Odyssey15014
11/03/2022 17:00,20.4,3027,Odyssey15002
11/03/2022 16:59,22.32,16479,Odyssey14999
11/03/2022 16:37,18.46,21627,Odyssey15000
11/03/2022 16:00,20.87,23854,Odyssey15003
11/03/2022 16:00,21.29,1461,Odyssey15014
11/03/2022 16:00,20.27,3017,Odyssey15002
11/03/2022 16:00,19.09,955,Odyssey15013
11/03/2022 16:00,21.29,1461,Odyssey15014
11/03/2022 16:00,19.21,1532,Odyssey15016
11/03/2022 15:59,21.52,17292,Odyssey14999
11/03/2022 15:37,18.15,21458,Odyssey15000
11/03/2022 15:00,20.09,3008,Odyssey15002
11/03/2022 15:00,20.73,1402,Odyssey15014
11/03/2022 15:00,19.22,1522,Odyssey15016
11/03/2022 15:00,20.29,22373,Odyssey15003
11/03/2022 15:00,20.73,1402,Odyssey15014
11/03/2022 15:00,18.46,955,Odyssey15013
11/03/2022 14:59,19.43,18858,Odyssey14999
11/03/2022 14:37,18.06,21430,Odyssey15000
11/03/2022 14:00,18.94,1512,Odyssey15016
11/03/2022 14:00,19.55,1325,Odyssey15014
11/03/2022 14:00,18.62,937,Odyssey15013
11/03/2022 14:00,19.4,2992,Odyssey15002
11/03/2022 14:00,19.55,1325,Odyssey15014
11/03/2022 14:00,19.11,23342,Odyssey15003
11/03/2022 13:59,19.23,18721,Odyssey14999
11/03/2022 13:37,17.7,21294,Odyssey15000
11/03/2022 13:00,18.14,924,Odyssey15013
11/03/2022 13:00,18.59,1284,Odyssey15014
11/03/2022 13:00,18.56,23565,Odyssey15003
11/03/2022 13:00,18.82,1512,Odyssey15016
11/03/2022 13:00,18.59,1284,Odyssey15014
11/03/2022 13:00,18.87,2998,Odyssey15002
11/03/2022 12:59,18.02,19582,Odyssey14999
11/03/2022 12:37,17.32,21207,Odyssey15000
11/03/2022 12:00,18,23407,Odyssey15003
11/03/2022 12:00,18.1,1263,Odyssey15014
11/03/2022 12:00,18.61,3011,Odyssey15002
11/03/2022 12:00,17.82,927,Odyssey15013
11/03/2022 12:00,18.1,1263,Odyssey15014
11/03/2022 12:00,18.72,1507,Odyssey15016
11/03/2022 11:59,18.44,19545,Odyssey14999
11/03/2022 11:37,17.26,21185,Odyssey15000
11/03/2022 11:00,18.2,3039,Odyssey15002
11/03/2022 11:00,17.42,1245,Odyssey15014
11/03/2022 11:00,18.58,1499,Odyssey15016
11/03/2022 11:00,17.56,23749,Odyssey15003
11/03/2022 11:00,17.42,1245,Odyssey15014
11/03/2022 11:00,17.66,924,Odyssey15013
11/03/2022 10:59,18.24,19506,Odyssey14999
11/03/2022 10:37,17.1,21117,Odyssey15000
11/03/2022 10:00,18.48,1494,Odyssey15016
11/03/2022 10:00,16.83,1242,Odyssey15014
11/03/2022 10:00,17.45,927,Odyssey15013
11/03/2022 10:00,18.01,3068,Odyssey15002
11/03/2022 10:00,16.83,1242,Odyssey15014
11/03/2022 10:00,17.12,24144,Odyssey15003
11/03/2022 9:59,17.92,19550,Odyssey14999
11/03/2022 9:37,16.78,21075,Odyssey15000
11/03/2022 9:00,17.43,927,Odyssey15013
11/03/2022 9:00,16.59,1242,Odyssey15014
11/03/2022 9:00,16.75,23897,Odyssey15003
11/03/2022 9:00,18.46,1489,Odyssey15016
11/03/2022 9:00,16.59,1242,Odyssey15014
11/03/2022 9:00,18.01,3068,Odyssey15002
11/03/2022 8:59,18.16,19645,Odyssey14999
11/03/2022 8:37,16.7,21050,Odyssey15000
11/03/2022 8:00,16.83,23983,Odyssey15003
11/03/2022 8:00,16.56,1231,Odyssey15014
11/03/2022 8:00,18.06,3065,Odyssey15002
11/03/2022 8:00,17.43,920,Odyssey15013
11/03/2022 8:00,16.56,1231,Odyssey15014
11/03/2022 8:00,18.48,1489,Odyssey15016
